wkt_geom	Entity	Layer	Color	Linetype	Elevation	ORIG_FID	x	y
PointZ (391507.34850000002188608 284405.68310000002384186 10.28294001979837269)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391507.3485	284405.6831
PointZ (391508.73200000001816079 284407.05640000000130385 10.32298492599283257)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391508.732	284407.0564
PointZ (391507.8837000000057742 284406.44829999998910353 10.32298492599283257)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391507.8837	284406.4483
PointZ (391528.83760000002803281 284419.12140000000363216 10.29628832186320686)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391528.8376	284419.1214
PointZ (391525.25359999999636784 284417.03659999999217689 10.33633322805765253)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391525.2536	284417.0366
PointZ (391548.85139999998500571 284430.27240000001620501 10.13610869708536733)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391548.8514	284430.2724
PointZ (391534.78950000001350418 284422.70539999997708946 10.32298492599284678)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391534.7895	284422.7054
PointZ (391577.35840000002644956 284446.70909999997820705 9.82909774959451177)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391577.3584	284446.7091
PointZ (391559.15439999999944121 284436.00319999997736886 9.97592907230752779)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391559.1544	284436.0032
PointZ (391597.02939999999944121 284458.61829999997280538 9.66891812481667756)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391597.0294	284458.6183
PointZ (391592.2378000000026077 284455.75809999997727573 9.80240114546487185)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391592.2378	284455.7581
PointZ (391597.8792999999714084 284458.75969999999506399 9.64222152068703764)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391597.8793	284458.7597
PointZ (391597.4601000000257045 284458.73849999997764826 9.64222152068703764)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391597.4601	284458.7385
PointZ (391608.85519999999087304 284463.19160000002011657 9.4153003855850983)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391608.8552	284463.1916
PointZ (391600.39220000000204891 284458.34120000002440065 9.50873850003883803)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391600.3922	284458.3412
PointZ (391608.89799999998649582 284464.52850000001490116 9.53543510416847795)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391608.898	284464.5285
PointZ (391608.83319999999366701 284463.83620000001974404 9.49539019797401806)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391608.8332	284463.8362
PointZ (391609.47920000000158325 284465.73290000000270084 9.57548001036293783)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391609.4792	284465.7329
PointZ (391609.19209999998565763 284465.26120000000810251 9.56213170829811787)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391609.1921	284465.2612
PointZ (391610.27580000000307336 284466.42379999998956919 9.57548001036293783)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391610.2758	284466.4238
PointZ (391609.89710000000195578 284466.13380000001052395 9.57548001036293783)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391609.8971	284466.1338
PointZ (391653.6693000000086613 284492.14279999997233972 9.2017275525479878)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391653.6693	284492.1428
PointZ (391632.30349999997997656 284479.64640000002691522 9.45534529177955818)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391632.3035	284479.6464
PointZ (391404.95455724687781185 284348.21079579181969166 12.17107951448283565)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391404.954557	284348.210796
PointZ (391661.12312573497183621 284496.49816629372071475 9.13774962265731538)	3DPolyline	차선_실선	1	Continuous	10.4797059971	572	391661.123126	284496.498166
PointZ (391419.82020000001648441 284357.3003000000026077 12.19777611861247557)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391419.8202	284357.3003
PointZ (391413.60979999997653067 284353.52289999998174608 12.17107951448283565)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391413.6098	284353.5229
PointZ (391436.64559999998891726 284367.41389999998500571 11.86406856699198364)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391436.6456	284367.4139
PointZ (391425.16249999997671694 284360.51250000001164153 11.94415837938090341)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391425.1625	284360.5125
PointZ (391459.094600000011269 284380.93839999998454005 11.39687799472330099)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391459.0946	284380.9384
PointZ (391447.78009999997448176 284374.12319999997271225 11.57040592156595338)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391447.7801	284374.1232
PointZ (391482.04989999998360872 284394.7552000000141561 10.75013059206698429)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391482.0499	284394.7552
PointZ (391470.41649999999208376 284387.78549999999813735 11.23669836994546145)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391470.4165	284387.7855
PointZ (391519.16590000002179295 284417.27669999998761341 10.50986115490023209)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391519.1659	284417.2767
PointZ (391495.83209999999962747 284403.1598000000230968 10.60329926935396472)	3DPolyline	차선_점선	2	Continuous	12.1710795145	573	391495.8321	284403.1598
PointZ (391418.95880000002216548 284371.24459999997634441 11.93081007731605148)	3DPolyline	차선_점선	2	Continuous	11.9842032856	574	391418.9588	284371.2446
PointZ (391411.33470000000670552 284366.6665999999968335 11.98420328557532244)	3DPolyline	차선_점선	2	Continuous	11.9842032856	574	391411.3347	284366.6666
PointZ (391471.51669999997830018 284080.4601000000257045 5.71627706586499063)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391471.5167	284080.4601
PointZ (391472.21840000001247972 284080.19949999998789281 5.62283895141125711)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391472.2184	284080.1995
PointZ (391469.29690000001573935 284080.62010000000009313 5.87645669064282217)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391469.2969	284080.6201
PointZ (391470.82000000000698492 284080.54660000000149012 5.82306348238354587)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391470.82	284080.5466
PointZ (391456.59259999997448176 284079.42050000000745058 6.07668122161510915)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391456.5926	284079.4205
PointZ (391467.60029999999096617 284080.58559999999124557 5.91650159683728027)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391467.6003	284080.5856
PointZ (391471.00729999999748543 284411.54519999999320135 10.97371465165277549)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391471.0073	284411.5452
PointZ (391464.90259999997215346 284422.45199999999022111 12.60220750356074504)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391464.9026	284422.452
PointZ (391472.6832000000285916 284408.4026999999769032 10.9336697454583156)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391472.6832	284408.4027
PointZ (391472.62290000001667067 284408.66350000002421439 10.9336697454583156)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391472.6229	284408.6635
PointZ (391472.56150000001071021 284408.1215000000083819 10.9336697454583156)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391472.5615	284408.1215
PointZ (391472.64030000002821907 284408.22850000002654269 10.9336697454583156)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391472.6403	284408.2285
PointZ (391431.77380000002449378 284383.30160000000614673 11.5376804138909943)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391431.7738	284383.3016
PointZ (391455.20770000002812594 284397.4738999999826774 11.14724257849542433)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391455.2077	284397.4739
PointZ (391394.03619999997317791 284360.66009999997913837 12.28518532952088549)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391394.0362	284360.6601
PointZ (391413.92410000000381842 284372.50540000002365559 11.80464645518738642)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391413.9241	284372.5054
PointZ (391392.31380000000353903 284359.86599999997997656 12.33857853778016533)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391392.3138	284359.866
PointZ (391392.80200000002514571 284359.99329999997280538 12.36527514190980526)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391392.802	284359.9933
PointZ (391390.68890000000828877 284360.0348000000230968 12.45871325636354499)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391390.6889	284360.0348
PointZ (391391.66110000002663583 284359.86619999998947605 12.33857853778016533)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391391.6611	284359.8662
PointZ (391385.67739999998593703 284362.23989999998593703 12.95260043276187112)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391385.6774	284362.2399
PointZ (391388.16340000001946464 284361.02620000002207235 12.63224118320620093)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391388.1634	284361.0262
PointZ (391381.82309999997960404 284364.54070000001229346 13.726801952521404)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391381.8231	284364.5407
PointZ (391382.23519999999552965 284364.28299999999580905 13.59331893187320972)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391382.2352	284364.283
PointZ (391377.71330000000307336 284371.42560000001685694 15.27520499204045379)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391377.7133	284371.4256
PointZ (391381.62870000000111759 284364.79830000002402812 13.71345365045658404)	3DPolyline	도로경계	6	HIDDEN2	12.6022075036	566	391381.6287	284364.7983
PointZ (391455.89130000001750886 284396.96689999999944121 10.96370342510416052)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	567	391455.8913	284396.9669
PointZ (391472.238599999982398 284407.03739999997196719 10.79017549826150635)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	567	391472.2386	284407.0374
PointZ (391418.93630000000121072 284374.72920000000158325 11.77063045253822793)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	567	391418.9363	284374.7292
PointZ (391433.34370000002672896 284383.35180000000400469 11.47696780711219233)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	567	391433.3437	284383.3518
PointZ (391472.13370026549091563 284407.20768225303618237 10.79017549826150635)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	568	391472.1337	284407.207682
PointZ (391399.37900000001536682 284362.98070000001462176 12.10433800415872518)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	567	391399.379	284362.9807
PointZ (391433.24064812663709745 284383.52320732543012127 11.47696780711219233)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	568	391433.240648	284383.523207
PointZ (391455.78640026552602649 284397.13718225306365639 10.96370342510416052)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	568	391455.7864	284397.137182
PointZ (391399.2760098492144607 284363.15214395249495283 12.10433800415872518)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	568	391399.27601	284363.152144
PointZ (391418.83468421146972105 284374.90146957861725241 11.77063045253822793)	3DPolyline	차선_겹선(1)	1	Continuous	10.7901754983	568	391418.834684	284374.90147
PointZ (391533.94849999999860302 284438.36070000001927838 10.41642304044652079)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391533.9485	284438.3607
PointZ (391540.70935205888235942 284442.93815576774068177 10.40805151369836956)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391540.709352	284442.938156
PointZ (391518.77710000000661239 284427.95409999997355044 10.60329926935399847)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391518.7771	284427.9541
PointZ (391521.81119999999646097 284430.09230000001844019 10.56325436315953858)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391521.8112	284430.0923
PointZ (391501.24540000001434237 284417.29009999998379499 10.72343398793737634)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391501.2454	284417.2901
PointZ (391512.97169999999459833 284424.32699999999022111 10.69673738380773642)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391512.9717	284424.327
PointZ (391485.50109999999403954 284407.83470000000670552 10.9103102168448487)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391485.5011	284407.8347
PointZ (391491.05050000001210719 284411.16419999999925494 10.92365851890966866)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391491.0505	284411.1642
PointZ (391470.42410000000381842 284398.74139999999897555 10.9770517271689485)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391470.4241	284398.7414
PointZ (391480.3662999999942258 284404.72409999999217689 10.88361361271520877)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391480.3663	284404.7241
PointZ (391452.34570000000530854 284387.85930000001098961 11.38352969265844195)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391452.3457	284387.8593
PointZ (391462.91220000002067536 284394.25390000001061708 11.18330516168614608)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391462.9122	284394.2539
PointZ (391425.95990000001620501 284371.93880000000353903 11.91746177525122441)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391425.9599	284371.9388
PointZ (391441.56739999999990687 284381.36210000002756715 11.54370931743627615)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391441.5674	284381.3621
PointZ (391515.61780000000726432 284418.54200000001583248 10.56325436315951194)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391515.6178	284418.542
PointZ (391410.72810000000754371 284362.73969999997643754 12.07764140002906217)	3DPolyline	차선_점선	2	Continuous	10.4080515137	569	391410.7281	284362.7397
PointZ (391489.22120000002905726 284402.57539999997243285 10.71008568587252441)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391489.2212	284402.5754
PointZ (391504.81530000001657754 284411.98680000001331791 10.60329926935397182)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391504.8153	284411.9868
PointZ (391474.63699999998789281 284393.79810000001452863 10.98308063071386975)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391474.637	284393.7981
PointZ (391477.74369999999180436 284395.65000000002328306 10.85691700858554398)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391477.7437	284395.65
PointZ (391452.21110000001499429 284380.30949999997392297 11.51701271330665399)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391452.2111	284380.3095
PointZ (391463.07110000000102445 284386.87939999997615814 11.3167881823343599)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391463.0711	284386.8794
PointZ (391429.21750000002793968 284366.48660000000381842 11.99755158764015661)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391429.2175	284366.4866
PointZ (391440.80229999998118728 284373.45699999999487773 11.73058554634377337)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391440.8023	284373.457
PointZ (391403.37311821151524782 284350.89714178739814088 12.35075452785028638)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391403.373118	284350.897142
PointZ (391418.05690000002505258 284359.68979999999282882 12.18442781654763607)	3DPolyline	차선_점선	2	Continuous	10.5632543632	570	391418.0569	284359.6898
PointZ (391420.42910000000847504 284274.01770000002579764 9.87954819903678683)	3DPolyline	도로경계	6	HIDDEN2	10.07977273	571	391420.4291	284274.0177
PointZ (391394.19760000001406297 284257.92469999997410923 10.07977273000908625)	3DPolyline	도로경계	6	HIDDEN2	10.07977273	571	391394.1976	284257.9247
PointZ (392566.02199999999720603 283012.33630000002449378 2.33357853577792618)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392566.022	283012.3363
PointZ (392565.20573073549894616 283012.8725469836499542 2.30066068469464247)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392565.205731	283012.872547
PointZ (392568.21980000002076849 283011.42599999997764826 2.38697174403720425)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392568.2198	283011.426
PointZ (392566.73220000002766028 283012.043500000028871 2.34692683784274569)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392566.7322	283012.0435
PointZ (392570.46350000001257285 283010.94250000000465661 2.40032004610202376)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392570.4635	283010.9425
PointZ (392569.35320000001229346 283011.12290000001667067 2.37362344197238473)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392569.3532	283011.1229
PointZ (392572.30680000002030283 283010.97550000000046566 2.49375816055576038)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392572.3068	283010.9755
PointZ (392571.23070000001462176 283010.92229999997653067 2.48040985849094087)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392571.2307	283010.9223
PointZ (392573.74080000002868474 283011.3707000000285916 2.54715136881503845)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392573.7408	283011.3707
PointZ (392572.99969999998575076 283011.10210000001825392 2.53380306675021894)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392572.9997	283011.1021
PointZ (392575.2084000000031665 283012.09799999999813735 2.60054457707431652)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392575.2084	283012.098
PointZ (392574.60129999998025596 283011.75740000000223517 2.60054457707431652)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392574.6013	283011.7574
PointZ (392577.62469999998575076 283014.14089999999850988 2.70733099359287266)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392577.6247	283014.1409
PointZ (392575.90350000001490116 283012.62400000001071021 2.62724118120395556)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392575.9035	283012.624
PointZ (392580.41165805858327076 283017.5076743682147935 2.68063438946323362)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392580.411658	283017.507674
PointZ (392578.73930000001564622 283015.38439999998081475 2.68063438946323362)	3DPolyline	차선_점선	2	Continuous	2.30066068469	559	392578.7393	283015.3844
PointZ (392574.41149999998742715 282977.09189999999944121 2.52045476468539853)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.4115	282977.0919
PointZ (392574.24139999999897555 282975.00849999999627471 2.42701665023166191)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.2414	282975.0085
PointZ (392574.5067999999737367 282982.0234000000054948 2.53380306675021805)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.5068	282982.0234
PointZ (392574.49810000002617016 282979.8045999999740161 2.53380306675021805)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.4981	282979.8046
PointZ (392574.22899999999208376 282989.48029999999562278 2.56049967087985708)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.229	282989.4803
PointZ (392574.40870000002905726 282986.3072999999858439 2.52045476468539853)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.4087	282986.3073
PointZ (392573.82480000000214204 282994.20510000002104789 2.61389287913913515)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392573.8248	282994.2051
PointZ (392574.06819999997969717 282992.48710000002756715 2.60054457707431563)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392574.0682	282992.4871
PointZ (392573.00819999998202547 282998.04220000002533197 2.61389287913913515)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392573.0082	282998.0422
PointZ (392573.42149999999674037 282996.30359999998472631 2.60054457707431563)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392573.4215	282996.3036
PointZ (392572.07439999998314306 283001.42519999999785796 2.5071064626205799)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392572.0744	283001.4252
PointZ (392572.55910000001313165 282999.73359999997774139 2.5738479729446766)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392572.5591	282999.7336
PointZ (392571.21570000000065193 283004.12750000000232831 2.49375816055576038)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392571.2157	283004.1275
PointZ (392571.530399999988731 283003.14089999999850988 2.49375816055576038)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392571.5304	283003.1409
PointZ (392569.6023999999742955 283007.65679999999701977 2.45371325436130183)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392569.6024	283007.6568
PointZ (392570.39620000001741573 283006.06620000000111759 2.49375816055576038)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392570.3962	283006.0662
PointZ (392567.60560000000987202 283010.53169999999227002 2.41366834816684328)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392567.6056	283010.5317
PointZ (392568.62209999997867271 283009.15740000002551824 2.45371325436130183)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392568.6221	283009.1574
PointZ (392088.64130000001750886 283372.50309999997261912 2.49375816055575372)	3DPolyline	차선_점선	2	Continuous	2.49375816056	561	392088.6413	283372.5031
PointZ (392566.02199999999720603 283012.33630000002449378 2.33357853577792618)	3DPolyline	차선_점선	2	Continuous	2.42701665023	560	392566.022	283012.3363
PointZ (392074.09850000002188608 283387.09740000002784654 2.57384797294467083)	3DPolyline	차선_점선	2	Continuous	2.49375816056	561	392074.0985	283387.0974
PointZ (392078.83329999999841675 283382.33610000001499429 2.60054457707430986)	3DPolyline	차선_점선	2	Continuous	2.49375816056	561	392078.8333	283382.3361
PointZ (392073.22710000001825392 283388.24939999997150153 2.54715136881503179)	3DPolyline	택시정차대	30	Continuous	2.50240690799	562	392073.2271	283388.2494
PointZ (392074.64536138501716778 283389.75269226147793233 2.50240690799098253)	3DPolyline	택시정차대	30	Continuous	2.50240690799	562	392074.645361	283389.752692
PointZ (392087.48289046378340572 283376.88958156172884628 2.47717713308312026)	3DPolyline	택시정차대	30	Continuous	2.50240690799	562	392087.48289	283376.889582
PointZ (392086.07909999997355044 283375.40889999998034909 2.49375816055575372)	3DPolyline	택시정차대	30	Continuous	2.50240690799	562	392086.0791	283375.4089
PointZ (391850.52177773776929826 284648.88513189490186051 8.05841164002084298)	3DPolyline	차선_실선	1	Continuous	8.15054876494	563	391850.521778	284648.885132
PointZ (391841.63160000002244487 284656.64640000002691522 8.15054876494350822)	3DPolyline	차선_실선	1	Continuous	8.15054876494	563	391841.6316	284656.6464
PointZ (391857.08710000000428408 284643.15350000001490116 7.99036914016567135)	3DPolyline	차선_실선	1	Continuous	8.01984622725	564	391857.0871	284643.1535
PointZ (391854.24289856030372903 284645.63653358718147501 8.01984622724822138)	3DPolyline	차선_실선	1	Continuous	8.01984622725	564	391854.242899	284645.636534
PointZ (391857.09960000001592562 284642.98340000002644956 7.99036914016567135)	3DPolyline	차선_실선	1	Continuous	8.01984622725	564	391857.0996	284642.9834
PointZ (391857.12300000002142042 284643.05869999999413267 7.99036914016567135)	3DPolyline	차선_실선	1	Continuous	8.01984622725	564	391857.123	284643.0587
PointZ (391464.27269999997224659 284017.23580000002402812 5.79457345050299466)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391464.2727	284017.2358
PointZ (391855.12639082450186834 284641.51999344851356 7.99036914016567135)	3DPolyline	차선_실선	1	Continuous	8.01984622725	564	391855.126391	284641.519993
PointZ (391477.25799999997252598 284013.52319999999599531 5.34073118029914085)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391477.258	284013.5232
PointZ (391476.74329999997280538 284013.54960000002756715 5.38077608649359806)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391476.7433	284013.5496
PointZ (391478.50274800055194646 284014.10688431852031499 5.42236716030580546)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391478.502748	284014.106884
PointZ (391477.71039999998174608 284013.66570000001229346 5.44751759681769343)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391477.7104	284013.6657
PointZ (391480.94239999999990687 284015.89279999997233972 5.34252460805005658)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391480.9424	284015.8928
PointZ (391480.643999999971129 284015.55869999999413267 5.35587291011487565)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391480.644	284015.5587
PointZ (391481.07339999999385327 284016.44729999999981374 5.34252460805005658)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391481.0734	284016.4473
PointZ (391481.06310000002849847 284016.19809999997960404 5.31582800392041843)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391481.0631	284016.1981
PointZ (391476.8481000000028871 284049.19280000001890585 5.30247970185559936)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391476.8481	284049.1928
PointZ (391479.52130000002216548 284028.61139999999431893 5.19569328533704677)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391479.5213	284028.6114
PointZ (391473.11499999999068677 284079.14520000002812594 5.58279404521679989)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391473.115	284079.1452
PointZ (391473.97529999999096617 284071.92859999998472631 5.47600762869824731)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391473.9753	284071.9286
PointZ (391472.67119999998249114 284079.89390000002458692 5.58279404521679989)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391472.6712	284079.8939
PointZ (391472.95020000002114102 284079.55940000002738088 5.58279404521679989)	3DPolyline	도로경계	6	HIDDEN2	5.7945734505	565	391472.9502	284079.5594
PointZ (392524.56400000001303852 283029.56400000001303852 1.85303966144444643)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392524.564	283029.564
PointZ (392518.74139999999897555 283036.39209999999729916 1.78629815112034529)	3DPolyline	차선_점선	2	Continuous	1.9064328697	552	392518.7414	283036.3921
PointZ (392499.58720000000903383 283044.09519999998155981 1.87973626557408036)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392499.5872	283044.0952
PointZ (392509.65100000001257285 283038.19209999998565763 1.85303966144444177)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392509.651	283038.1921
PointZ (392479.69189999997615814 283055.68640000000596046 1.90643286970371895)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392479.6919	283055.6864
PointZ (392489.80739999999059364 283049.84639999998034909 1.89308456763889965)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392489.8074	283049.8464
PointZ (392459.47369999997317791 283067.54050000000279397 1.86638796350926106)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392459.4737	283067.5405
PointZ (392469.67950000002747402 283061.5771999999997206 1.91978117176853824)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392469.6795	283061.5772
PointZ (392438.46279999997932464 283079.78669999999692664 2.17339891100010663)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392438.4628	283079.7867
PointZ (392448.98790000000735745 283073.64370000001508743 2.03991589035191234)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392448.9879	283073.6437
PointZ (392417.75939999998081475 283091.8610999999800697 2.16005060893528711)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392417.7594	283091.8611
PointZ (392428.16629999998258427 283085.80579999997280538 2.07996079654637001)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392428.1663	283085.8058
PointZ (392411.09817447053501382 283092.23218785331118852 1.96357437038738403)	3DPolyline	차선_점선	2	Continuous	1.96357437039	554	392411.098174	283092.232188
PointZ (392412.70606891269562766 283094.79617921903263777 2.00817701803163517)	3DPolyline	차선_점선	2	Continuous	1.85303966144	553	392412.706069	283094.796179
PointZ (392437.14199999999254942 283077.04540000000270084 2.09330909861118952)	3DPolyline	차선_점선	2	Continuous	1.96357437039	554	392437.142	283077.0454
PointZ (392426.8931999999913387 283083.10379999998258427 2.09330909861118952)	3DPolyline	차선_점선	2	Continuous	1.96357437039	554	392426.8932	283083.1038
PointZ (392458.12510000000474975 283064.7796000000089407 1.94647777589817594)	3DPolyline	차선_점선	2	Continuous	1.96357437039	554	392458.1251	283064.7796
